0.6,Max14:9.0,Sherman12:9.1,Chris20:9.1,Jeffrey1:9.1,Marcus17:9.0,Karen13:9.1,Ryan18:8.9,Frank8:9.0,Joeseph9:9.0,Jose15:9.1,Martin16:9.1,Khoman 6:8.9,Jessica10:8.9,Jonathan5:9.0,Tom11:8.9,Michael7:9.0,Vivien3:9.0,Alex2:9.1,John4:9.0
0.6,Max14:9.0,Sherman12:9.1,Chris20:9.2,Jeffrey1:9.2,Marcus17:9.0,Karen13:9.1,Ryan18:8.9,Frank8:9.0,Joeseph9:9.0,Jose15:9.2,Martin16:9.1,Khoman 6:8.8,Jessica10:8.8,Jonathan5:9.0,Tom11:8.8,Michael7:9.0,Vivien3:9.0,Alex2:9.2,John4:9.0
0.2,Max14:9.0,Sherman12:9.1,Chris20:9.3,Jeffrey1:9.3,Marcus17:9.0,Karen13:9.1,Ryan18:8.9,Frank8:9.0,Joeseph9:9.0,Jose15:9.3,Martin16:9.1,Khoman 6:8.7,Jessica10:8.7,Jonathan5:9.0,Tom11:8.7,Michael7:9.0,Vivien3:9.0,Alex2:9.3,John4:9.0
0.2,Max14:9.0,Sherman12:9.1,Chris20:9.3,Jeffrey1:9.3,Marcus17:9.0,Karen13:9.1,Ryan18:8.9,Frank8:9.0,Joeseph9:9.0,Jose15:9.3,Martin16:9.1,Khoman 6:8.7,Jessica10:8.7,Jonathan5:9.0,Tom11:8.7,Michael7:9.0,Vivien3:9.0,Alex2:9.3,John4:9.0
1.02,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:8.6,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.02,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:8.5,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.02,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:8.4,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.02,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:8.3,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.02,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:8.2,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.02,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:8.1,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.02,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:8.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:7.9,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:7.8,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:7.7,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.96,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:7.6,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:7.6,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.9,John4:9.0
0.96,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:7.5,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.9,John4:9.0
1.02,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:7.5,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.8,John4:9.0
0.98,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:7.4,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.8,John4:9.0
1.0,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:7.4,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.7,John4:9.0
1.0,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:7.4,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.7,John4:9.0
1.05,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.05,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0571428571428572,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0571428571428572,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0125,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0125,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9777777777777777,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9777777777777777,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.95,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.95,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9454545454545454,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9454545454545454,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9333333333333333,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9333333333333333,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9153846153846154,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9153846153846154,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8928571428571429,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8928571428571429,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8933333333333333,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8933333333333333,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8947368421052632,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8947368421052632,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.87,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.87,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.868,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.868,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8766666666666667,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8766666666666667,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8875,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8875,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.892,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.892,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.925,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.925,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9157142857142857,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9157142857142857,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.92375,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.92375,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9388888888888889,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9388888888888889,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.941,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.941,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
